Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,year,month,Day,flight_time,Duration(sec)
SpiceJet,6/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,0,No check-in baggage included,4319,2019,6,4,morning,10200
IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,0,No info,4174,2019,6,4,afternoon,9300
IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,10:30,13:20,2h 50m,0,No info,4423,2019,6,4,morning,10200
GoAir,6/04/2019,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1,No info,4201,2019,6,4,morning,22200
Air India,6/04/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,0,No info,5176,2019,6,4,morning,9900
SpiceJet,6/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 07 Apr,2h 55m,0,No check-in baggage included,3919,2019,6,4,evening,10500
SpiceJet,6/04/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,0,No check-in baggage included,3841,2019,6,4,morning,8700
IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,0,No info,4174,2019,6,4,morning,9300
Jet Airways,6/04/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1,In-flight meal not included,5406,2019,6,4,morning,42900
Air India,6/04/2019,Delhi,Cochin,DEL → BLR → COK,06:10,23:00,16h 50m,1,No info,5022,2019,6,4,morning,60600
SpiceJet,6/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,0,No check-in baggage included,3841,2019,6,4,morning,9300
IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,0,No info,4823,2019,6,4,afternoon,10800
Jet Airways,6/04/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1,In-flight meal not included,5406,2019,6,4,morning,39600
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,0,In-flight meal not included,5198,2019,6,4,afternoon,10500
Jet Airways,6/04/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1,In-flight meal not included,5177,2019,6,4,afternoon,21600
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,0,In-flight meal not included,4544,2019,6,4,morning,9900
Air India,6/04/2019,Delhi,Cochin,DEL → MAA → COK,17:20,09:25 07 Apr,16h 5m,1,No info,4697,2019,6,4,afternoon,57900
Air India,6/04/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,0,No info,4651,2019,6,4,afternoon,9900
Vistara,6/04/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,0,No info,5613,2019,6,4,morning,10200
SpiceJet,6/04/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 07 Apr,2h 20m,0,No check-in baggage included,3841,2019,6,4,evening,8400
IndiGo,6/04/2019,Delhi,Cochin,DEL → BOM → COK,04:55,13:20,8h 25m,1,No info,5307,2019,6,4,mid_night,30300
IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,0,No info,4174,2019,6,4,morning,9900
SpiceJet,6/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 07 Apr,2h 55m,0,No info,3971,2019,6,4,evening,10500
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,0,No info,7229,2019,6,4,morning,9900
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,0,No info,7229,2019,6,4,afternoon,10500
IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,0,No info,4174,2019,6,4,afternoon,9300
SpiceJet,6/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,0,No info,4423,2019,6,4,morning,10200
IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,0,No info,4174,2019,6,4,mid_night,9300
IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 07 Apr,2h 50m,0,No info,3943,2019,6,4,evening,10200
SpiceJet,6/04/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1,No info,4957,2019,6,4,afternoon,17700
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,0,In-flight meal not included,4544,2019,6,4,morning,10800
IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 07 Apr,2h 50m,0,No info,4591,2019,6,4,evening,10200
IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,0,No info,4423,2019,6,4,morning,9900
IndiGo,6/04/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:30,5h 15m,1,No info,4268,2019,6,4,afternoon,18900
Air Asia,6/04/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 07 Apr,2h 30m,0,No info,3807,2019,6,4,evening,9000
IndiGo,6/04/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,0,No info,4423,2019,6,4,afternoon,10200
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,0,In-flight meal not included,4544,2019,6,4,evening,11100
GoAir,6/04/2019,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5h 55m,1,No info,5135,2019,6,4,morning,21300
IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 07 Apr,2h 40m,0,No info,4174,2019,6,4,evening,9600
Air India,6/04/2019,Delhi,Cochin,DEL → COK,05:10,08:00,2h 50m,0,No info,4729,2019,6,4,mid_night,10200
Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,0,In-flight meal not included,3210,2019,6,5,mid_night,5100
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1,No info,14388,2019,6,5,morning,19800
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 07 May,11h 5m,1,In-flight meal not included,7757,2019,6,5,evening,39900
IndiGo,6/05/2019,Kolkata,Banglore,CCU → MAA → BLR,17:35,22:15,4h 40m,1,No info,5699,2019,6,5,afternoon,16800
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1,In-flight meal not included,10703,2019,6,5,morning,41400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 07 May,11h 5m,1,No info,13584,2019,6,5,evening,39900
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1,No info,14781,2019,6,5,morning,35400
Air India,6/05/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,0,No info,3100,2019,6,5,evening,4500
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,0,No info,7229,2019,6,5,afternoon,10800
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1,No info,15149,2019,6,5,afternoon,34200
Multiple carriers,6/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1,No info,9794,2019,6,5,morning,31200
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:55 07 May,17h 55m,1,No info,13067,2019,6,5,afternoon,64500
Multiple carriers,6/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1,No info,13727,2019,6,5,afternoon,28800
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,23:35 07 May,27h 10m,1,No info,10953,2019,6,5,evening,97800
Air India,6/05/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,0,No info,3625,2019,6,5,afternoon,5400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1,In-flight meal not included,12384,2019,6,5,morning,34500
Air India,6/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,08:55 07 May,27h 5m,2,No info,10991,2019,6,5,mid_night,97500
IndiGo,6/05/2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1,No info,4226,2019,6,5,morning,14400
Jet Airways,6/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 07 May,23h 50m,2,No info,15129,2019,6,5,evening,85800
Air Asia,6/05/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,0,No info,4409,2019,6,5,evening,9000
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,20:20 07 May,24h,1,No info,8610,2019,6,5,evening,86400
Vistara,6/05/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,0,No info,4668,2019,6,5,morning,9600
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,0,No info,7229,2019,6,5,afternoon,10500
SpiceJet,6/05/2019,Kolkata,Banglore,CCU → KNU → BLR,11:35,18:50,7h 15m,1,No info,8479,2019,6,5,morning,26100
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 07 May,15h 20m,2,No info,13873,2019,6,5,morning,55200
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 07 May,3h,0,No info,3943,2019,6,5,evening,10800
IndiGo,6/05/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,0,No info,4049,2019,6,5,morning,5400
Air India,6/05/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,15:20 07 May,24h 45m,1,No info,6528,2019,6,5,afternoon,89100
Multiple carriers,6/05/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 07 May,6h 30m,1,No info,8073,2019,6,5,evening,23400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1,No info,13067,2019,6,5,morning,30300
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,15:05 07 May,22h 15m,2,No info,12434,2019,6,5,afternoon,80100
Jet Airways,6/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25 07 May,15h 25m,1,No info,15554,2019,6,5,afternoon,55500
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,22:05 07 May,25h 40m,1,In-flight meal not included,9314,2019,6,5,evening,92400
Air India,6/05/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 07 May,12h 45m,1,No info,7480,2019,6,5,evening,45900
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1,No info,9358,2019,6,5,morning,26100
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → VGA → BLR,07:00,10:00 07 May,27h,2,No info,14508,2019,6,5,morning,97200
Air Asia,6/05/2019,Banglore,Delhi,BLR → DEL,04:55,07:45,2h 50m,0,No info,4282,2019,6,5,mid_night,10200
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 07 May,12h 55m,1,No info,13584,2019,6,5,evening,46500
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 07 May,2h 50m,0,No info,4077,2019,6,5,evening,10200
GoAir,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,23:30,07:45 07 May,8h 15m,1,No info,7451,2019,6,5,evening,29700
IndiGo,6/05/2019,Kolkata,Banglore,CCU → MAA → BLR,08:10,13:00,4h 50m,1,No info,5069,2019,6,5,morning,17400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,08:15 07 May,25h 45m,1,In-flight meal not included,8586,2019,6,5,morning,92700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 07 May,12h 15m,1,No info,14388,2019,6,5,evening,44100
IndiGo,6/05/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,0,No info,4804,2019,6,5,afternoon,9000
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,0,No info,4823,2019,6,5,evening,10200
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1,No info,14388,2019,6,5,morning,44400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,21:05 07 May,24h 40m,1,No info,13067,2019,6,5,evening,88800
Air India,6/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,11:10 07 May,23h 10m,2,No info,10676,2019,6,5,afternoon,83400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 07 May,9h 45m,1,No info,13941,2019,6,5,evening,35100
Air India,6/05/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,0,No info,5510,2019,6,5,afternoon,9000
SpiceJet,6/05/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,0,No info,2017,2019,6,5,afternoon,5400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 07 May,12h 15m,1,In-flight meal not included,9663,2019,6,5,evening,44100
Air Asia,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1,No info,5192,2019,6,5,morning,42600
Air Asia,6/05/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,0,No info,3383,2019,6,5,morning,9900
Air India,6/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 07 May,30h 30m,2,No info,10151,2019,6,5,afternoon,109800
IndiGo,6/05/2019,Kolkata,Banglore,CCU → PAT → BLR,09:20,14:15,4h 55m,1,No info,11319,2019,6,5,morning,17700
SpiceJet,6/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,0,No check-in baggage included,3841,2019,6,5,morning,8700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 07 May,8h 40m,1,No info,14388,2019,6,5,evening,31200
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,0,No info,7229,2019,6,5,evening,11100
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 07 May,20h,2,No info,17732,2019,6,5,morning,72000
IndiGo,6/05/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,0,No info,3597,2019,6,5,afternoon,8400
Jet Airways,6/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 07 May,26h 55m,2,No info,15129,2019,6,5,morning,96900
SpiceJet,6/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,0,No info,3597,2019,6,5,afternoon,8400
SpiceJet,6/05/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,0,No info,3911,2019,6,5,morning,8100
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 07 May,21h 35m,1,No info,11467,2019,6,5,evening,77700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,19:50 07 May,23h 50m,1,No info,14388,2019,6,5,evening,85800
Air India,6/05/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,0,No info,4145,2019,6,5,evening,9300
Air India,6/05/2019,Kolkata,Banglore,CCU → BBI → BLR,09:10,13:15,4h 5m,1,No info,8996,2019,6,5,morning,14700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1,In-flight meal not included,11841,2019,6,5,afternoon,25500
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1,No info,14781,2019,6,5,morning,28500
Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,0,In-flight meal not included,4995,2019,6,5,morning,5100
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,0,In-flight meal not included,4544,2019,6,5,morning,10800
SpiceJet,6/05/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 07 May,2h 20m,0,No info,3873,2019,6,5,evening,8400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16:20 07 May,23h 50m,1,No info,13941,2019,6,5,afternoon,85800
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1,In-flight meal not included,10844,2019,6,5,morning,35400
IndiGo,6/05/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,0,No info,3540,2019,6,5,mid_night,8700
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:45 07 May,17h 45m,1,No info,8662,2019,6,5,afternoon,63900
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 07 May,22h 10m,1,No info,13941,2019,6,5,morning,79800
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,09:20 07 May,26h 50m,1,In-flight meal not included,9663,2019,6,5,morning,96600
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1,In-flight meal not included,10844,2019,6,5,afternoon,20700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,09:20 07 May,19h 15m,1,In-flight meal not included,9663,2019,6,5,afternoon,69300
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 07 May,25h,1,In-flight meal not included,9314,2019,6,5,afternoon,90000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,16:20 07 May,19h 10m,1,No info,13584,2019,6,5,evening,69000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1,No info,14781,2019,6,5,morning,35400
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,0,In-flight meal not included,4030,2019,6,5,afternoon,10800
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 07 May,15h 10m,1,No info,13584,2019,6,5,evening,54600
Vistara,6/05/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,0,No info,4668,2019,6,5,evening,10200
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,23:35,14h,1,No info,12121,2019,6,5,morning,50400
Air India,6/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13h 25m,2,No info,14120,2019,6,5,morning,48300
Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,0,No info,5678,2019,6,5,evening,5400
Air India,6/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 07 May,19h 55m,2,No info,10151,2019,6,5,afternoon,71700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 07 May,21h 25m,1,In-flight meal not included,7757,2019,6,5,evening,77100
SpiceJet,6/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,0,No info,2017,2019,6,5,mid_night,5400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,15:05 07 May,18h 40m,1,No info,13067,2019,6,5,evening,67200
IndiGo,6/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 07 May,14h 5m,1,No info,6979,2019,6,5,morning,50700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,08:15 07 May,25h 45m,1,No info,13941,2019,6,5,morning,92700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 07 May,25h,1,No info,11467,2019,6,5,afternoon,90000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20 07 May,21h 25m,1,No info,13584,2019,6,5,evening,77100
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1,No info,14781,2019,6,5,afternoon,20700
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,08:55 07 May,15h 25m,1,No info,10203,2019,6,5,afternoon,55500
Vistara,6/05/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,0,No info,4878,2019,6,5,evening,9900
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22:40,15h 30m,1,No info,8452,2019,6,5,morning,55800
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:05 07 May,16h 5m,1,No info,8137,2019,6,5,afternoon,57900
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 07 May,25h 20m,1,No info,13067,2019,6,5,morning,91200
SpiceJet,6/05/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 07 May,2h 55m,0,No check-in baggage included,3573,2019,6,5,evening,10500
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 07 May,12h 10m,1,In-flight meal not included,9663,2019,6,5,evening,43800
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,20:25 07 May,23h 55m,1,No info,10203,2019,6,5,evening,86100
Air India,6/05/2019,Delhi,Cochin,DEL → LKO → BOM → COK,12:20,19:15 07 May,30h 55m,2,No info,13538,2019,6,5,afternoon,111300
Jet Airways,6/05/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,0,No info,8040,2019,6,5,morning,5400
IndiGo,6/05/2019,Chennai,Kolkata,MAA → CCU,22:05,00:25 07 May,2h 20m,0,No info,5277,2019,6,5,evening,8400
GoAir,6/05/2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,00:15 07 May,7h 35m,1,No info,7102,2019,6,5,afternoon,27300
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 07 May,12h 10m,1,No info,13941,2019,6,5,afternoon,43800
IndiGo,6/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1,No info,3809,2019,6,5,evening,15900
Vistara,6/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,0,No info,4878,2019,6,5,afternoon,9300
Air Asia,6/05/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 07 May,2h 50m,0,No info,3383,2019,6,5,evening,10200
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:05 07 May,29h 5m,1,No info,11467,2019,6,5,afternoon,104700
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,0,No info,7229,2019,6,5,morning,10800
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 07 May,12h 10m,1,In-flight meal not included,8586,2019,6,5,afternoon,43800
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1,No info,8085,2019,6,5,morning,58500
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,10:05 07 May,20h,1,In-flight meal not included,9663,2019,6,5,afternoon,72000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 07 May,16h,1,In-flight meal not included,9663,2019,6,5,evening,57600
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,0,No info,3943,2019,6,5,morning,10200
IndiGo,6/05/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,0,No info,2754,2019,6,5,evening,5400
IndiGo,6/05/2019,Kolkata,Banglore,CCU → NAG → BLR,18:05,23:30,5h 25m,1,No info,6218,2019,6,5,evening,19500
Air India,6/05/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,0,No info,5228,2019,6,5,afternoon,10200
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,01:20 07 May,15h 55m,2,No info,11458,2019,6,5,morning,57300
IndiGo,6/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 07 May,14h 55m,1,No info,6979,2019,6,5,morning,53700
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → VGA → BLR,10:00,10:00 07 May,24h,2,No info,14298,2019,6,5,morning,86400
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:25,6h 25m,1,No info,8085,2019,6,5,afternoon,23100
Air Asia,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,23:30,15h 55m,1,No info,5192,2019,6,5,morning,57300
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 07 May,24h 10m,1,In-flight meal not included,8066,2019,6,5,morning,87000
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1,In-flight meal not included,10844,2019,6,5,morning,28500
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,0,In-flight meal not included,5198,2019,6,5,morning,9900
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 07 May,14h 30m,1,No info,13067,2019,6,5,evening,52200
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1,In-flight meal not included,10844,2019,6,5,morning,42300
Jet Airways,6/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 07 May,13h 45m,1,No info,15554,2019,6,5,evening,49500
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,12:00 07 May,14h 50m,1,In-flight meal not included,9663,2019,6,5,evening,53400
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,01:20 07 May,18h 20m,2,No info,14083,2019,6,5,morning,66000
IndiGo,6/05/2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1,No info,4226,2019,6,5,evening,13200
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,08:55 07 May,12h 25m,1,No info,10203,2019,6,5,evening,44700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1,No info,12121,2019,6,5,afternoon,23700
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1,No info,14781,2019,6,5,morning,48000
SpiceJet,6/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,0,No info,3971,2019,6,5,morning,10200
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,0,No info,4823,2019,6,5,morning,10200
Air India,6/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,09:50 07 May,14h 50m,1,No info,6117,2019,6,5,evening,53400
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,12:00 07 May,21h 55m,1,In-flight meal not included,9663,2019,6,5,afternoon,78900
Jet Airways,6/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 07 May,5h 35m,1,No info,15554,2019,6,5,evening,20100
Jet Airways,6/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 07 May,22h 55m,2,No info,15129,2019,6,5,mid_night,82500
